,Source Name,,,Timestamp,kW Value,,kVAr Value,kVA Value,Demand,
,East_Tower.PA_G1,,,10/22/2019 9:45:00 PM,107.84,,67.27,126.54,24.32625,
,East_Tower.PA_G1,,,10/22/2019 10:00:00 PM,100.84,,61.03,118.47,26.085,
,East_Tower.PA_G1,,,10/22/2019 10:15:00 PM,108.44,,67.75,127.68,26.16,
,East_Tower.PA_G1,,,10/22/2019 10:30:00 PM,73.44,,36.31,88.17,22.735,
,East_Tower.PA_G1,,,10/22/2019 10:45:00 PM,74.61,,49.33,91.04,18.50625,
,East_Tower.PA_G1,,,10/22/2019 11:00:00 PM,82.32,,56.75,100.02,19.61625,
,East_Tower.PA_G1,,,10/22/2019 11:15:00 PM,77.41,,51.05,92.54,19.96625,
,East_Tower.PA_G1,,,10/22/2019 11:30:00 PM,126.29,,26.79,141.07,25.4625,
,East_Tower.PA_G1,,,10/22/2019 11:45:00 PM,274.21,,65.52,281.3,50.0625,
,East_Tower.PA_G1,,,10/23/2019 12:00:00 AM,268.62,,60.11,275.05,67.85375,
,East_Tower.PA_G1,,,10/23/2019 12:15:00 AM,281.22,,62.6,288.55,68.73,
,East_Tower.PA_G1,,,10/23/2019 12:30:00 AM,184.79,,34.76,191.33,58.25125,
,East_Tower.PA_G1,,,10/23/2019 12:45:00 AM,83.94,,32.79,95.78,33.59125,
,East_Tower.PA_G1,,,10/23/2019 1:00:00 AM,82.55,,51.69,98.12,20.81125,
,East_Tower.PA_G1,,,10/23/2019 1:15:00 AM,74.58,,51.14,89.41,19.64125,
,East_Tower.PA_G1,,,10/23/2019 1:30:00 AM,58.99,,30.63,71,16.69625,
,East_Tower.PA_G1,,,10/23/2019 1:45:00 AM,81.84,,54.09,98.21,17.60375,
,East_Tower.PA_G1,,,10/23/2019 2:00:00 AM,70.59,,47.08,83.9,19.05375,
,East_Tower.PA_G1,,,10/23/2019 2:15:00 AM,75.75,,47.94,90.57,18.2925,
,East_Tower.PA_G1,,,10/23/2019 2:30:00 AM,63.37,,35.44,76.5,17.39,
,East_Tower.PA_G1,,,10/23/2019 2:45:00 AM,78.45,,53.47,94.05,17.7275,
,East_Tower.PA_G1,,,10/23/2019 3:00:00 AM,73.49,,46.42,87.39,18.9925,
,East_Tower.PA_G1,,,10/23/2019 3:15:00 AM,46.36,,37.94,58.66,14.98125,
,East_Tower.PA_G1,,,10/23/2019 3:30:00 AM,35.21,,22.69,43.74,10.19625,
,East_Tower.PA_G1,,,10/23/2019 3:45:00 AM,56.35,,36.56,67.77,11.445,
,East_Tower.PA_G1,,,10/23/2019 4:00:00 AM,66.53,,40.89,78.17,15.36,
,East_Tower.PA_G1,,,10/23/2019 4:15:00 AM,66.34,,41.04,77.9,16.60875,
,East_Tower.PA_G1,,,10/23/2019 4:30:00 AM,52.01,,27.65,60.58,14.79375,
,East_Tower.PA_G1,,,10/23/2019 4:45:00 AM,54.92,,38.07,66.65,13.36625,
,East_Tower.PA_G1,,,10/23/2019 5:00:00 AM,45.61,,33.62,56.86,12.56625,
,East_Tower.PA_G1,,,10/23/2019 5:15:00 AM,66.32,,42.56,79.07,13.99125,
,East_Tower.PA_G1,,,10/23/2019 5:30:00 AM,58.97,,34.09,69.53,15.66125,
,East_Tower.PA_G1,,,10/23/2019 5:45:00 AM,91.12,,50.84,104.11,18.76125,
,East_Tower.PA_G1,,,10/23/2019 6:00:00 AM,90.22,,53.72,105.33,22.6675,
,East_Tower.PA_G1,,,10/23/2019 6:15:00 AM,98.59,,60.18,115.34,23.60125,
,East_Tower.PA_G1,,,10/23/2019 6:30:00 AM,145.48,,45.45,158.2,30.50875,
,East_Tower.PA_G1,,,10/23/2019 6:45:00 AM,594.21,,64.23,598.19,92.46125,
,East_Tower.PA_G1,,,10/23/2019 7:00:00 AM,621.78,,29.56,623.22,151.99875,
,East_Tower.PA_G1,,,10/23/2019 7:15:00 AM,678.1,,111.4,687.27,162.485,
,East_Tower.PA_G1,,,10/23/2019 7:30:00 AM,520.86,,35.66,527.07,149.87,
,East_Tower.PA_G1,,,10/23/2019 7:45:00 AM,701.96,,128.33,714,152.8525,
,East_Tower.PA_G1,,,10/23/2019 8:00:00 AM,699.89,,125.31,709.28,175.23125,
,East_Tower.PA_G1,,,10/23/2019 8:15:00 AM,752.44,,114.84,765.21,181.54125,
,East_Tower.PA_G1,,,10/23/2019 8:30:00 AM,892.17,,106.63,905.76,205.57625,
,East_Tower.PA_G1,,,10/23/2019 8:45:00 AM,1036.56,,153.1,1046.49,241.09125,
,East_Tower.PA_G1,,,10/23/2019 9:00:00 AM,987.67,,144.54,999.08,253.02875,
,East_Tower.PA_G1,,,10/23/2019 9:15:00 AM,980.2,,159.7,993.09,245.98375,
,East_Tower.PA_G1,,,10/23/2019 9:30:00 AM,800.74,,84.48,809.93,222.6175,
,East_Tower.PA_G1,,,10/23/2019 9:45:00 AM,978.02,,147.75,989.51,222.345,
,East_Tower.PA_G1,,,10/23/2019 10:00:00 AM,980.29,,140.95,990.04,244.78875,
,East_Tower.PA_G1,,,10/23/2019 10:15:00 AM,978.75,,136.95,988.36,244.88,
,East_Tower.PA_G1,,,10/23/2019 10:30:00 AM,600.14,,53.17,606.24,197.36125,
,East_Tower.PA_G1,,,10/23/2019 10:45:00 AM,978.17,,140.13,988.09,197.28875,
,East_Tower.PA_G1,,,10/23/2019 11:00:00 AM,978.91,,138.98,988.82,244.635,
,East_Tower.PA_G1,,,10/23/2019 11:15:00 AM,985.23,,140.23,995.14,245.5175,
,East_Tower.PA_G1,,,10/23/2019 11:30:00 AM,539.06,,49.22,544.55,190.53625,
,East_Tower.PA_G1,,,10/23/2019 11:45:00 AM,964.92,,138.03,974.67,187.9975,
,East_Tower.PA_G1,,,10/23/2019 12:00:00 PM,957.27,,136.17,966.86,240.27375,
,East_Tower.PA_G1,,,10/23/2019 12:15:00 PM,926.08,,107.81,931.53,235.41875,
,East_Tower.PA_G1,,,10/23/2019 12:30:00 PM,512.69,,38.4,515.75,179.84625,
,East_Tower.PA_G1,,,10/23/2019 12:45:00 PM,893.8,,57.14,895.58,175.81125,
,East_Tower.PA_G1,,,10/23/2019 1:00:00 PM,874.62,,42.99,875.68,221.0525,
,East_Tower.PA_G1,,,10/23/2019 1:15:00 PM,872.93,,-3.95,873.74,218.44375,
,East_Tower.PA_G1,,,10/23/2019 1:30:00 PM,499.44,,17.33,500.03,171.54625,
,East_Tower.PA_G1,,,10/23/2019 1:45:00 PM,877.79,,13.8,878.64,172.15375,
,East_Tower.PA_G1,,,10/23/2019 2:00:00 PM,878.25,,19.07,879.23,219.505,
,East_Tower.PA_G1,,,10/23/2019 2:15:00 PM,856.09,,13.2,856.98,216.7925,
,East_Tower.PA_G1,,,10/23/2019 2:30:00 PM,465.44,,-16.96,465.92,165.19125,
,East_Tower.PA_G1,,,10/23/2019 2:45:00 PM,831.98,,-35.65,832.73,162.1775,
,East_Tower.PA_G1,,,10/23/2019 3:00:00 PM,835.46,,-36.12,836.25,208.43,
,East_Tower.PA_G1,,,10/23/2019 3:15:00 PM,847.99,,-34.72,848.7,210.43125,
,East_Tower.PA_G1,,,10/23/2019 3:30:00 PM,493.18,,-17.9,493.62,167.64625,
,East_Tower.PA_G1,,,10/23/2019 3:45:00 PM,854.3,,-30.24,855,168.435,
,East_Tower.PA_G1,,,10/23/2019 4:00:00 PM,981.97,,109.22,990.95,229.53375,
,East_Tower.PA_G1,,,10/23/2019 4:15:00 PM,703.84,,126.65,715.48,210.72625,
,East_Tower.PA_G1,,,10/23/2019 4:30:00 PM,405.06,,63.02,411.22,138.6125,
,East_Tower.PA_G1,,,10/23/2019 4:45:00 PM,670.27,,115.98,680.18,134.41625,
,East_Tower.PA_G1,,,10/23/2019 5:00:00 PM,678.74,,117.13,688.84,168.62625,
,East_Tower.PA_G1,,,10/23/2019 5:15:00 PM,675.27,,117.53,685.44,169.25125,
,East_Tower.PA_G1,,,10/23/2019 5:30:00 PM,372.51,,61.03,378.14,130.9725,
,East_Tower.PA_G1,,,10/23/2019 5:45:00 PM,679.77,,117.94,689.9,131.535,
,East_Tower.PA_G1,,,10/23/2019 6:00:00 PM,664.59,,113.83,674.26,168.045,
,East_Tower.PA_G1,,,10/23/2019 6:15:00 PM,659.08,,111.51,668.52,165.45875,
,East_Tower.PA_G1,,,10/23/2019 6:30:00 PM,107.63,,-7.63,124.42,95.83875,
,East_Tower.PA_G1,,,10/23/2019 6:45:00 PM,107.53,,55.57,126.81,26.895,
,East_Tower.PA_G1,,,10/23/2019 7:00:00 PM,103.06,,65.53,124.4,26.32375,
,East_Tower.PA_G1,,,10/23/2019 7:15:00 PM,85.39,,67.82,108.65,23.55625,
,East_Tower.PA_G1,,,10/23/2019 7:30:00 PM,47.78,,17.39,60.62,16.64625,
,East_Tower.PA_G1,,,10/23/2019 7:45:00 PM,87.25,,66.68,111.37,16.87875,
,East_Tower.PA_G1,,,10/23/2019 8:00:00 PM,88.2,,73.97,113.28,21.93125,
,East_Tower.PA_G1,,,10/23/2019 8:15:00 PM,89.74,,66.59,113.13,22.2425,
,East_Tower.PA_G1,,,10/23/2019 8:30:00 PM,48.72,,20.03,61.87,17.3075,
,East_Tower.PA_G1,,,10/23/2019 8:45:00 PM,92.08,,70.47,117.04,17.6,
,East_Tower.PA_G1,,,10/23/2019 9:00:00 PM,84.47,,70.7,108.81,22.06875,
,East_Tower.PA_G1,,,10/23/2019 9:15:00 PM,94.04,,71.5,119.33,22.31375,
,East_Tower.PA_G1,,,10/23/2019 9:30:00 PM,48.87,,21.72,62.14,17.86375,
,East_Tower.PA_G1,,,10/23/2019 9:45:00 PM,97.53,,71.83,122.08,18.3,
,East_Tower.PA_G1,,,10/23/2019 10:00:00 PM,86.6,,68.93,110.51,23.01625,
,East_Tower.PA_G1,,,10/23/2019 10:15:00 PM,97.31,,73.93,122.58,22.98875,
,East_Tower.PA_G1,,,10/23/2019 10:30:00 PM,37.3,,19.35,48.89,16.82625,
,East_Tower.PA_G1,,,10/23/2019 10:45:00 PM,63.9,,53.89,84.29,12.65,
,East_Tower.PA_G1,,,10/23/2019 11:00:00 PM,74.19,,60.8,95.89,17.26125,
,East_Tower.PA_G1,,,10/23/2019 11:15:00 PM,71.02,,58.47,91.13,18.15125,
,East_Tower.PA_G1,,,10/23/2019 11:30:00 PM,38.41,,21.36,50.04,13.67875,
,East_Tower.PA_G1,,,10/23/2019 11:45:00 PM,69.9,,57.72,89.79,13.53875,
,East_Tower.PA_G1,,,10/24/2019 12:00:00 AM,68.2,,52.44,86.84,17.2625,
,East_Tower.PA_G1,,,10/24/2019 12:15:00 AM,73.06,,58.3,93.18,17.6575,
,East_Tower.PA_G1,,,10/24/2019 12:30:00 AM,33.48,,18.09,42.42,13.3175,
,East_Tower.PA_G1,,,10/24/2019 12:45:00 AM,75.6,,55.68,94.24,13.635,
,East_Tower.PA_G1,,,10/24/2019 1:00:00 AM,75.96,,57.59,95.53,18.945,
,East_Tower.PA_G1,,,10/24/2019 1:15:00 AM,64.61,,53.48,83.01,17.57125,
,East_Tower.PA_G1,,,10/24/2019 1:30:00 AM,38.68,,23.92,49.49,12.91125,
,East_Tower.PA_G1,,,10/24/2019 1:45:00 AM,74.94,,58.89,95.22,14.2025,
,East_Tower.PA_G1,,,10/24/2019 2:00:00 AM,75.52,,59.33,96.07,18.8075,
,East_Tower.PA_G1,,,10/24/2019 2:15:00 AM,72.09,,54.94,89.96,18.45125,
,East_Tower.PA_G1,,,10/24/2019 2:30:00 AM,41.56,,26.3,51.85,14.20625,
,East_Tower.PA_G1,,,10/24/2019 2:45:00 AM,76.64,,56.62,95.31,14.775,
,East_Tower.PA_G1,,,10/24/2019 3:00:00 AM,73.98,,54.9,91.98,18.8275,
,East_Tower.PA_G1,,,10/24/2019 3:15:00 AM,73.66,,52.61,90.48,18.455,
,East_Tower.PA_G1,,,10/24/2019 3:30:00 AM,46.05,,27.36,55.42,14.96375,
,East_Tower.PA_G1,,,10/24/2019 3:45:00 AM,77.3,,52.67,93.56,15.41875,
,East_Tower.PA_G1,,,10/24/2019 4:00:00 AM,74.18,,53.37,91.45,18.935,
,East_Tower.PA_G1,,,10/24/2019 4:15:00 AM,73.82,,52.52,90.54,18.5,
,East_Tower.PA_G1,,,10/24/2019 4:30:00 AM,58.65,,8.62,59.36,16.55875,
,East_Tower.PA_G1,,,10/24/2019 4:45:00 AM,96.92,,14.75,98.05,19.44625,
,East_Tower.PA_G1,,,10/24/2019 5:00:00 AM,100.63,,14.57,101.76,24.69375,
,East_Tower.PA_G1,,,10/24/2019 5:15:00 AM,101.98,,15.07,103.1,25.32625,
,East_Tower.PA_G1,,,10/24/2019 5:30:00 AM,49.47,,1.68,50.03,18.93125,
,East_Tower.PA_G1,,,10/24/2019 5:45:00 AM,97.59,,-1.21,98.73,18.3825,
,East_Tower.PA_G1,,,10/24/2019 6:00:00 AM,97.45,,-9.22,98.62,24.38,
,East_Tower.PA_G1,,,10/24/2019 6:15:00 AM,100.69,,7.81,101.76,24.7675,
,East_Tower.PA_G1,,,10/24/2019 6:30:00 AM,234.91,,-13.01,236.62,41.95,
,East_Tower.PA_G1,,,10/24/2019 6:45:00 AM,618.29,,7.46,618.81,106.65,
,East_Tower.PA_G1,,,10/24/2019 7:00:00 AM,647.94,,39.38,649.57,158.27875,
,East_Tower.PA_G1,,,10/24/2019 7:15:00 AM,651.72,,33.86,652.91,162.4575,
,East_Tower.PA_G1,,,10/24/2019 7:30:00 AM,351.27,,21.29,354.59,125.37375,
,East_Tower.PA_G1,,,10/24/2019 7:45:00 AM,692.87,,80.25,697.39,130.5175,
,East_Tower.PA_G1,,,10/24/2019 8:00:00 AM,732.08,,74.99,736.32,178.11875,
,East_Tower.PA_G1,,,10/24/2019 8:15:00 AM,719.69,,53.58,722.19,181.47125,
,East_Tower.PA_G1,,,10/24/2019 8:30:00 AM,457.16,,46.04,464.91,147.10625,
,East_Tower.PA_G1,,,10/24/2019 8:45:00 AM,1066.77,,171.89,1082.17,190.49125,
,East_Tower.PA_G1,,,10/24/2019 9:00:00 AM,1038.53,,155.45,1047.6,263.1625,
,East_Tower.PA_G1,,,10/24/2019 9:15:00 AM,936.67,,57.55,938.29,246.9,
,East_Tower.PA_G1,,,10/24/2019 9:30:00 AM,381.28,,11.68,381.83,164.74375,
,East_Tower.PA_G1,,,10/24/2019 9:45:00 AM,795.26,,43.37,796.47,147.0675,
,East_Tower.PA_G1,,,10/24/2019 10:00:00 AM,810.55,,44.62,811.84,200.72625,
,East_Tower.PA_G1,,,10/24/2019 10:15:00 AM,824.78,,63.26,828.83,204.41625,
,East_Tower.PA_G1,,,10/24/2019 10:30:00 AM,402.86,,16.03,403.59,153.455,
,East_Tower.PA_G1,,,10/24/2019 10:45:00 AM,818.59,,46.26,819.91,152.68125,
,East_Tower.PA_G1,,,10/24/2019 11:00:00 AM,815.58,,47.75,817.05,204.27125,
,East_Tower.PA_G1,,,10/24/2019 11:15:00 AM,811.32,,45.53,812.98,203.3625,
,East_Tower.PA_G1,,,10/24/2019 11:30:00 AM,405.73,,15.7,406.35,152.13125,
,East_Tower.PA_G1,,,10/24/2019 11:45:00 AM,800.8,,68.41,805.9,150.81625,
,East_Tower.PA_G1,,,10/24/2019 12:00:00 PM,800.11,,69.16,802.72,200.11375,
,East_Tower.PA_G1,,,10/24/2019 12:15:00 PM,835.46,,69.59,840.53,204.44625,
,East_Tower.PA_G1,,,10/24/2019 12:30:00 PM,382.77,,54.05,388.87,152.27875,
,East_Tower.PA_G1,,,10/24/2019 12:45:00 PM,694.94,,123.36,705.67,134.71375,
,East_Tower.PA_G1,,,10/24/2019 1:00:00 PM,694.54,,121.55,705.3,173.685,
,East_Tower.PA_G1,,,10/24/2019 1:15:00 PM,702.4,,125.28,713.49,174.6175,
,East_Tower.PA_G1,,,10/24/2019 1:30:00 PM,325.01,,31.1,327.85,128.42625,
,East_Tower.PA_G1,,,10/24/2019 1:45:00 PM,676.79,,108.91,685.4,125.225,
,East_Tower.PA_G1,,,10/24/2019 2:00:00 PM,666.46,,102.38,674.52,167.90625,
,East_Tower.PA_G1,,,10/24/2019 2:15:00 PM,674.5,,108.63,683.19,167.62,
,East_Tower.PA_G1,,,10/24/2019 2:30:00 PM,313.6,,41.45,317.22,123.5125,
,East_Tower.PA_G1,,,10/24/2019 2:45:00 PM,673.78,,108.39,682.44,123.4225,
,East_Tower.PA_G1,,,10/24/2019 3:00:00 PM,665.39,,74.63,670.37,167.39625,
,East_Tower.PA_G1,,,10/24/2019 3:15:00 PM,674.16,,107.77,682.71,167.44375,
,East_Tower.PA_G1,,,10/24/2019 3:30:00 PM,315.56,,46.9,319.34,123.715,
,East_Tower.PA_G1,,,10/24/2019 3:45:00 PM,670.86,,107.93,679.49,123.3025,
,East_Tower.PA_G1,,,10/24/2019 4:00:00 PM,668.66,,69.88,673.11,167.44,
,East_Tower.PA_G1,,,10/24/2019 4:15:00 PM,675.02,,100.23,682.74,167.96,
,East_Tower.PA_G1,,,10/24/2019 4:30:00 PM,327.15,,17.29,331.19,125.27125,
,East_Tower.PA_G1,,,10/24/2019 4:45:00 PM,665.15,,96.77,672.72,124.0375,
,East_Tower.PA_G1,,,10/24/2019 5:00:00 PM,672.76,,107.58,681.26,167.23875,
,East_Tower.PA_G1,,,10/24/2019 5:15:00 PM,659,,75.23,664.03,166.47,
,East_Tower.PA_G1,,,10/24/2019 5:30:00 PM,340.29,,22.11,344.55,124.91125,
,East_Tower.PA_G1,,,10/24/2019 5:45:00 PM,664.02,,80.87,668.46,125.53875,
,East_Tower.PA_G1,,,10/24/2019 6:00:00 PM,667.39,,95.07,675.68,166.42625,
,East_Tower.PA_G1,,,10/24/2019 6:15:00 PM,653.76,,94.9,659.26,165.14375,
,East_Tower.PA_G1,,,10/24/2019 6:30:00 PM,53.33,,14.56,61.97,88.38625,
,East_Tower.PA_G1,,,10/24/2019 6:45:00 PM,89.04,,60.03,107.19,17.79625,
,East_Tower.PA_G1,,,10/24/2019 7:00:00 PM,93.81,,65.16,116.02,22.85625,
,East_Tower.PA_G1,,,10/24/2019 7:15:00 PM,85.59,,66.51,106.23,22.425,
,East_Tower.PA_G1,,,10/24/2019 7:30:00 PM,43.58,,16.93,53.07,16.14625,
,East_Tower.PA_G1,,,10/24/2019 7:45:00 PM,88.27,,64.17,108.33,16.48125,
,East_Tower.PA_G1,,,10/24/2019 8:00:00 PM,91.44,,64.46,112.94,22.46375,
,East_Tower.PA_G1,,,10/24/2019 8:15:00 PM,90.97,,67.8,112.74,22.80125,
,East_Tower.PA_G1,,,10/24/2019 8:30:00 PM,47.36,,20.38,56.94,17.29125,
,East_Tower.PA_G1,,,10/24/2019 8:45:00 PM,92.32,,65.94,112.71,17.46,
,East_Tower.PA_G1,,,10/24/2019 9:00:00 PM,86.35,,60.88,106.51,22.33375,
,East_Tower.PA_G1,,,10/24/2019 9:15:00 PM,94.88,,70.2,117.76,22.65375,
,East_Tower.PA_G1,,,10/24/2019 9:30:00 PM,46.01,,23.52,56.39,17.61125,
,East_Tower.PA_G1,,,10/24/2019 9:45:00 PM,94.53,,64.74,114.32,17.5675,
,East_Tower.PA_G1,,,10/24/2019 10:00:00 PM,86.93,,60.3,105.38,22.6825,
,East_Tower.PA_G1,,,10/24/2019 10:15:00 PM,95.49,,64.6,115.79,22.8025,
,East_Tower.PA_G1,,,10/24/2019 10:30:00 PM,44.47,,26.43,53.96,17.495,
,East_Tower.PA_G1,,,10/24/2019 10:45:00 PM,63.57,,44.94,78.35,13.505,
,East_Tower.PA_G1,,,10/24/2019 11:00:00 PM,70.63,,49.74,86.24,16.775,
,East_Tower.PA_G1,,,10/24/2019 11:15:00 PM,65.29,,42.87,77.76,16.99,
,East_Tower.PA_G1,,,10/24/2019 11:30:00 PM,31.6,,18.75,38.58,12.11125,
,East_Tower.PA_G1,,,10/24/2019 11:45:00 PM,63.79,,46.41,78.63,11.92375,
,East_Tower.PA_G1,,,10/25/2019 12:00:00 AM,66.66,,47.3,82.04,16.30625,
,East_Tower.PA_G1,,,10/25/2019 12:15:00 AM,65.82,,49.71,82.35,16.56,
,East_Tower.PA_G1,,,10/25/2019 12:30:00 AM,31.12,,22.04,39.22,12.1175,
,East_Tower.PA_G1,,,10/25/2019 12:45:00 AM,69.19,,51.88,86.4,12.53875,
,East_Tower.PA_G1,,,10/25/2019 1:00:00 AM,67.98,,48.77,83.72,17.14625,
,East_Tower.PA_G1,,,10/25/2019 1:15:00 AM,67.5,,48.02,82.84,16.935,
,East_Tower.PA_G1,,,10/25/2019 1:30:00 AM,30.37,,21.3,37.1,12.23375,
,East_Tower.PA_G1,,,10/25/2019 1:45:00 AM,70.59,,47.84,84.79,12.62,
,East_Tower.PA_G1,,,10/25/2019 2:00:00 AM,59.57,,39.55,70.56,16.27,
,East_Tower.PA_G1,,,10/25/2019 2:15:00 AM,71.5,,43.26,85.46,16.38375,
,East_Tower.PA_G1,,,10/25/2019 2:30:00 AM,32.29,,10.96,39.51,12.97375,
,East_Tower.PA_G1,,,10/25/2019 2:45:00 AM,72.33,,47.96,88.31,13.0775,
,East_Tower.PA_G1,,,10/25/2019 3:00:00 AM,62.01,,47.74,76.99,16.7925,
,East_Tower.PA_G1,,,10/25/2019 3:15:00 AM,68.03,,47.94,84.66,16.255,
,East_Tower.PA_G1,,,10/25/2019 3:30:00 AM,25.57,,-2.26,29.45,11.7,
,East_Tower.PA_G1,,,10/25/2019 3:45:00 AM,69.04,,45.58,83.97,11.82625,
,East_Tower.PA_G1,,,10/25/2019 4:00:00 AM,72.42,,51.99,89.39,17.6825,
,East_Tower.PA_G1,,,10/25/2019 4:15:00 AM,60.08,,44.73,74.37,16.5625,
,East_Tower.PA_G1,,,10/25/2019 4:30:00 AM,37.29,,5.21,40.01,12.17125,
,East_Tower.PA_G1,,,10/25/2019 4:45:00 AM,79.16,,20.5,84.09,14.55625,
,East_Tower.PA_G1,,,10/25/2019 5:00:00 AM,83.91,,18.78,91.49,20.38375,
,East_Tower.PA_G1,,,10/25/2019 5:15:00 AM,89.18,,18.66,90.95,21.63625,
,East_Tower.PA_G1,,,10/25/2019 5:30:00 AM,37.03,,-3.47,38.83,15.77625,
,East_Tower.PA_G1,,,10/25/2019 5:45:00 AM,95.94,,42.43,106.67,16.62125,
,East_Tower.PA_G1,,,10/25/2019 6:00:00 AM,96.04,,47.49,107.1,23.9975,
,East_Tower.PA_G1,,,10/25/2019 6:15:00 AM,89.02,,6.45,93.05,23.1325,
,East_Tower.PA_G1,,,10/25/2019 6:30:00 AM,96.17,,19.52,102.55,23.14875,
,East_Tower.PA_G1,,,10/25/2019 6:45:00 AM,577.16,,-0.17,577.89,84.16625,
,East_Tower.PA_G1,,,10/25/2019 7:00:00 AM,637.76,,45.12,640.65,151.865,
,East_Tower.PA_G1,,,10/25/2019 7:15:00 AM,675.72,,102.94,683.21,164.185,
,East_Tower.PA_G1,,,10/25/2019 7:30:00 AM,160.23,,9.72,162.25,104.49375,
,East_Tower.PA_G1,,,10/25/2019 7:45:00 AM,664.84,,104.25,672.03,103.13375,
,East_Tower.PA_G1,,,10/25/2019 8:00:00 AM,662.43,,60.34,666.9,165.90875,
,East_Tower.PA_G1,,,10/25/2019 8:15:00 AM,669.28,,106.48,676.84,166.46375,
,East_Tower.PA_G1,,,10/25/2019 8:30:00 AM,182.8,,17.25,185.33,106.51,
,East_Tower.PA_G1,,,10/25/2019 8:45:00 AM,674.17,,111.84,683.2,107.12125,
,East_Tower.PA_G1,,,10/25/2019 9:00:00 AM,664.72,,104.15,673.8,167.36125,
,East_Tower.PA_G1,,,10/25/2019 9:15:00 AM,684.85,,117.46,695.3,168.69625,
,East_Tower.PA_G1,,,10/25/2019 9:30:00 AM,237.3,,14.46,239.05,115.26875,
,East_Tower.PA_G1,,,10/25/2019 9:45:00 AM,926.86,,164.1,943.18,145.52,
,East_Tower.PA_G1,,,10/25/2019 10:00:00 AM,1029.27,,138.89,1038.08,244.51625,
,East_Tower.PA_G1,,,10/25/2019 10:15:00 AM,929.62,,34.55,930.65,244.86125,
,East_Tower.PA_G1,,,10/25/2019 10:30:00 AM,213.74,,7.2,213.97,142.92,
,East_Tower.PA_G1,,,10/25/2019 10:45:00 AM,908.87,,-6.22,909.64,140.32625,
,East_Tower.PA_G1,,,10/25/2019 11:00:00 AM,894.77,,24.58,896.87,225.455,
,East_Tower.PA_G1,,,10/25/2019 11:15:00 AM,844.54,,128.43,854.33,217.41375,
,East_Tower.PA_G1,,,10/25/2019 11:30:00 AM,192.7,,25.36,195.01,129.655,
,East_Tower.PA_G1,,,10/25/2019 11:45:00 AM,878.62,,136.33,889.13,133.915,
,East_Tower.PA_G1,,,10/25/2019 12:00:00 PM,891.12,,138,901.76,221.2175,
,East_Tower.PA_G1,,,10/25/2019 12:15:00 PM,885.53,,135.12,895.78,222.08125,
,East_Tower.PA_G1,,,10/25/2019 12:30:00 PM,194.1,,26.69,196.05,134.95375,
,East_Tower.PA_G1,,,10/25/2019 12:45:00 PM,865.74,,132.48,875.82,132.48,
,East_Tower.PA_G1,,,10/25/2019 1:00:00 PM,863.31,,132.99,873.45,216.13125,
,East_Tower.PA_G1,,,10/25/2019 1:15:00 PM,867.23,,131.67,877.3,216.3175,
,East_Tower.PA_G1,,,10/25/2019 1:30:00 PM,229.1,,134.78,231.83,137.04125,
,East_Tower.PA_G1,,,10/25/2019 1:45:00 PM,868.92,,133.93,879.22,137.2525,
,East_Tower.PA_G1,,,10/25/2019 2:00:00 PM,865.74,,133.49,875.93,216.8325,
,East_Tower.PA_G1,,,10/25/2019 2:15:00 PM,865.23,,132.47,875.3,216.37125,
,East_Tower.PA_G1,,,10/25/2019 2:30:00 PM,272.9,,131.55,276.01,142.26625,
,East_Tower.PA_G1,,,10/25/2019 2:45:00 PM,859.73,,142.23,869.78,141.57875,
,East_Tower.PA_G1,,,10/25/2019 3:00:00 PM,863.05,,132.78,873.25,215.3475,
,East_Tower.PA_G1,,,10/25/2019 3:15:00 PM,861.98,,133.65,872.27,215.62875,
,East_Tower.PA_G1,,,10/25/2019 3:30:00 PM,472.51,,136.35,479.4,166.81125,
,East_Tower.PA_G1,,,10/25/2019 3:45:00 PM,1018.64,,219.8,1033.82,186.39375,
,East_Tower.PA_G1,,,10/25/2019 4:00:00 PM,730.69,,143.11,743.14,218.66625,
,East_Tower.PA_G1,,,10/25/2019 4:15:00 PM,686.27,,123.63,696.8,177.12,
,East_Tower.PA_G1,,,10/25/2019 4:30:00 PM,146.78,,3.76,148.91,104.13125,
,East_Tower.PA_G1,,,10/25/2019 4:45:00 PM,672.35,,114.38,681.93,102.39125,
,East_Tower.PA_G1,,,10/25/2019 5:00:00 PM,677.39,,115.04,687.02,168.7175,
,East_Tower.PA_G1,,,10/25/2019 5:15:00 PM,672.76,,112.24,682.19,168.76875,
,East_Tower.PA_G1,,,10/25/2019 5:30:00 PM,139.18,,6.59,141.19,101.4925,
,East_Tower.PA_G1,,,10/25/2019 5:45:00 PM,676.38,,114.36,686.06,101.945,
,East_Tower.PA_G1,,,10/25/2019 6:00:00 PM,671.74,,100.57,679.73,168.515,
,East_Tower.PA_G1,,,10/25/2019 6:15:00 PM,649.5,,83.5,654.74,165.155,
,East_Tower.PA_G1,,,10/25/2019 6:30:00 PM,34.35,,-16.31,47.77,85.48125,
,East_Tower.PA_G1,,,10/25/2019 6:45:00 PM,119.53,,-85.48,143.43,19.235,
,East_Tower.PA_G1,,,10/25/2019 7:00:00 PM,106.27,,-32.85,111.08,28.225,
,East_Tower.PA_G1,,,10/25/2019 7:15:00 PM,98.63,,-42.81,109.05,25.6125,
,East_Tower.PA_G1,,,10/25/2019 7:30:00 PM,22.43,,-3.31,23.32,15.1325,
