Timestamp,Solar Power (kW),PV_component
4/13/2018 10:15:00 PM,0,0.00
4/13/2018 10:30:00 PM,0,0.00
4/13/2018 10:45:00 PM,0,0.00
4/13/2018 11:00:00 PM,0,0.00
4/13/2018 11:15:00 PM,0,0.00
4/13/2018 11:30:00 PM,0,0.00
4/13/2018 11:45:00 PM,0,0.00
4/14/2018 12:00:00 AM,0,0.00
4/14/2018 12:15:00 AM,0,0.00
4/14/2018 12:30:00 AM,0,0.00
4/14/2018 12:45:00 AM,0,0.00
4/14/2018 1:00:00 AM,0,0.00
4/14/2018 1:15:00 AM,0,0.00
4/14/2018 1:30:00 AM,0,0.00
4/14/2018 1:45:00 AM,0,0.00
4/14/2018 2:00:00 AM,0,0.00
4/14/2018 2:15:00 AM,0,0.00
4/14/2018 2:30:00 AM,0,0.00
4/14/2018 2:45:00 AM,0,0.00
4/14/2018 3:00:00 AM,0,0.00
4/14/2018 3:15:00 AM,0,0.00
4/14/2018 3:30:00 AM,0,0.00
4/14/2018 3:45:00 AM,0,0.00
4/14/2018 4:00:00 AM,0,0.00
4/14/2018 4:15:00 AM,0,0.00
4/14/2018 4:30:00 AM,0,0.00
4/14/2018 4:45:00 AM,0,0.00
4/14/2018 5:00:00 AM,0,0.00
4/14/2018 5:15:00 AM,0,0.00
4/14/2018 5:30:00 AM,0,0.00
4/14/2018 5:45:00 AM,0,0.00
4/14/2018 6:00:00 AM,0,0.00
4/14/2018 6:15:00 AM,0,0.00
4/14/2018 6:30:00 AM,0.076,0.01
4/14/2018 6:45:00 AM,0.228,0.04
4/14/2018 7:00:00 AM,0.368,0.07
4/14/2018 7:15:00 AM,0.608,0.12
4/14/2018 7:30:00 AM,0.744,0.17
4/14/2018 7:45:00 AM,1.064,0.23
4/14/2018 8:00:00 AM,1.444,0.31
4/14/2018 8:15:00 AM,1.784,0.40
4/14/2018 8:30:00 AM,2.04,0.48
4/14/2018 8:45:00 AM,2.192,0.53
4/14/2018 9:00:00 AM,2.364,0.57
4/14/2018 9:15:00 AM,2.568,0.62
4/14/2018 9:30:00 AM,2.812,0.67
4/14/2018 9:45:00 AM,3.004,0.73
4/14/2018 10:00:00 AM,3.004,0.75
4/14/2018 10:15:00 AM,3.148,0.77
4/14/2018 10:30:00 AM,3.232,0.80
4/14/2018 10:45:00 AM,3.292,0.82
4/14/2018 11:00:00 AM,3.516,0.85
4/14/2018 11:15:00 AM,3.56,0.88
4/14/2018 11:30:00 AM,3.576,0.89
4/14/2018 11:45:00 AM,3.588,0.90
4/14/2018 12:00:00 PM,3.436,0.88
4/14/2018 12:15:00 PM,3.46,0.86
4/14/2018 12:30:00 PM,3.252,0.84
4/14/2018 12:45:00 PM,3.696,0.87
4/14/2018 1:00:00 PM,3.76,0.93
4/14/2018 1:15:00 PM,3.744,0.94
4/14/2018 1:30:00 PM,3.804,0.94
4/14/2018 1:45:00 PM,3.608,0.93
4/14/2018 2:00:00 PM,3.452,0.88
4/14/2018 2:15:00 PM,3.516,0.87
4/14/2018 2:30:00 PM,2.016,0.69
4/14/2018 2:45:00 PM,0.848,0.36
4/14/2018 3:00:00 PM,0.576,0.18
4/14/2018 3:15:00 PM,0.328,0.11
4/14/2018 3:30:00 PM,0.192,0.07
4/14/2018 3:45:00 PM,0.108,0.04
4/14/2018 4:00:00 PM,0.064,0.02
4/14/2018 4:15:00 PM,0.056,0.02
4/14/2018 4:30:00 PM,0.056,0.01
4/14/2018 4:45:00 PM,0.068,0.02
4/14/2018 5:00:00 PM,0.044,0.01
4/14/2018 5:15:00 PM,0.032,0.01
4/14/2018 5:30:00 PM,0.004,0.00
4/14/2018 5:45:00 PM,0.004,0.00
4/14/2018 6:00:00 PM,0.004,0.00
4/14/2018 6:15:00 PM,0,0.00
4/14/2018 6:30:00 PM,0,0.00
4/14/2018 6:45:00 PM,0,0.00
4/14/2018 7:00:00 PM,0,0.00
4/14/2018 7:15:00 PM,0,0.00
4/14/2018 7:30:00 PM,0,0.00
4/14/2018 7:45:00 PM,0,0.00
4/14/2018 8:00:00 PM,0,0.00
4/14/2018 8:15:00 PM,0,0.00
4/14/2018 8:30:00 PM,0,0.00
4/14/2018 8:45:00 PM,0,0.00
4/14/2018 9:00:00 PM,0,0.00
4/14/2018 9:15:00 PM,0,0.00
4/14/2018 9:30:00 PM,0,0.00
4/14/2018 9:45:00 PM,0,0.00
4/14/2018 10:00:00 PM,0,0.00
4/14/2018 10:15:00 PM,0,0.00
4/14/2018 10:30:00 PM,0,0.00
4/14/2018 10:45:00 PM,0,0.00
4/14/2018 11:00:00 PM,0,0.00
4/14/2018 11:15:00 PM,0,0.00
4/14/2018 11:30:00 PM,0,0.00
4/14/2018 11:45:00 PM,0,0.00
4/15/2018 12:00:00 AM,0,0.00
4/15/2018 12:15:00 AM,0,0.00
4/15/2018 12:30:00 AM,0,0.00
4/15/2018 12:45:00 AM,0,0.00
4/15/2018 1:00:00 AM,0,0.00
4/15/2018 1:15:00 AM,0,0.00
4/15/2018 1:30:00 AM,0,0.00
4/15/2018 1:45:00 AM,0,0.00
4/15/2018 2:00:00 AM,0,0.00
4/15/2018 2:15:00 AM,0,0.00
4/15/2018 2:30:00 AM,0,0.00
4/15/2018 2:45:00 AM,0,0.00
4/15/2018 3:00:00 AM,0,0.00
4/15/2018 3:15:00 AM,0,0.00
4/15/2018 3:30:00 AM,0,0.00
4/15/2018 3:45:00 AM,0,0.00
4/15/2018 4:00:00 AM,0,0.00
4/15/2018 4:15:00 AM,0,0.00
4/15/2018 4:30:00 AM,0,0.00
4/15/2018 4:45:00 AM,0,0.00
4/15/2018 5:00:00 AM,0,0.00
4/15/2018 5:15:00 AM,0,0.00
4/15/2018 5:30:00 AM,0,0.00
4/15/2018 5:45:00 AM,0,0.00
4/15/2018 6:00:00 AM,0,0.00
4/15/2018 6:15:00 AM,0,0.00
4/15/2018 6:30:00 AM,0.076,0.01
4/15/2018 6:45:00 AM,0.168,0.03
4/15/2018 7:00:00 AM,0.396,0.07
4/15/2018 7:15:00 AM,0.584,0.12
4/15/2018 7:30:00 AM,0.84,0.18
4/15/2018 7:45:00 AM,1.128,0.25
4/15/2018 8:00:00 AM,1.332,0.31
4/15/2018 8:15:00 AM,1.196,0.32
4/15/2018 8:30:00 AM,1.616,0.35
4/15/2018 8:45:00 AM,1.984,0.45
4/15/2018 9:00:00 AM,2.116,0.51
4/15/2018 9:15:00 AM,2.54,0.58
4/15/2018 9:30:00 AM,2.736,0.66
4/15/2018 9:45:00 AM,2.816,0.69
4/15/2018 10:00:00 AM,2.784,0.70
4/15/2018 10:15:00 AM,2.916,0.71
4/15/2018 10:30:00 AM,2.472,0.67
4/15/2018 10:45:00 AM,3.064,0.69
4/15/2018 11:00:00 AM,3.168,0.78
4/15/2018 11:15:00 AM,1.788,0.62
4/15/2018 11:30:00 AM,2.24,0.50
4/15/2018 11:45:00 AM,2.532,0.60
4/15/2018 12:00:00 PM,2.3,0.60
4/15/2018 12:15:00 PM,1.316,0.45
4/15/2018 12:30:00 PM,1.416,0.34
4/15/2018 12:45:00 PM,1.98,0.42
4/15/2018 1:00:00 PM,1.204,0.40
4/15/2018 1:15:00 PM,2.02,0.40
4/15/2018 1:30:00 PM,2.636,0.58
4/15/2018 1:45:00 PM,2.048,0.59
4/15/2018 2:00:00 PM,1.596,0.46
4/15/2018 2:15:00 PM,1.948,0.44
4/15/2018 2:30:00 PM,1.336,0.41
4/15/2018 2:45:00 PM,0.792,0.27
4/15/2018 3:00:00 PM,0.812,0.20
4/15/2018 3:15:00 PM,1.052,0.23
4/15/2018 3:30:00 PM,1.148,0.28
4/15/2018 3:45:00 PM,1.184,0.29
4/15/2018 4:00:00 PM,1.12,0.29
4/15/2018 4:15:00 PM,1.004,0.27
4/15/2018 4:30:00 PM,0.84,0.23
4/15/2018 4:45:00 PM,0.636,0.18
4/15/2018 5:00:00 PM,0.524,0.15
4/15/2018 5:15:00 PM,0.42,0.12
4/15/2018 5:30:00 PM,0.296,0.09
4/15/2018 5:45:00 PM,0.2,0.06
4/15/2018 6:00:00 PM,0.104,0.04
4/15/2018 6:15:00 PM,0.044,0.02
4/15/2018 6:30:00 PM,0,0.01
4/15/2018 6:45:00 PM,0,0.00
4/15/2018 7:00:00 PM,0,0.00
4/15/2018 7:15:00 PM,0,0.00
4/15/2018 7:30:00 PM,0,0.00
4/15/2018 7:45:00 PM,0,0.00
4/15/2018 8:00:00 PM,0,0.00
4/15/2018 8:15:00 PM,0,0.00
4/15/2018 8:30:00 PM,0,0.00
4/15/2018 8:45:00 PM,0,0.00
4/15/2018 9:00:00 PM,0,0.00
4/15/2018 9:15:00 PM,0,0.00
4/15/2018 9:30:00 PM,0,0.00
4/15/2018 9:45:00 PM,0,0.00
4/15/2018 10:00:00 PM,0,0.00
4/15/2018 10:15:00 PM,0,0.00
4/15/2018 10:30:00 PM,0,0.00
4/15/2018 10:45:00 PM,0,0.00
4/15/2018 11:00:00 PM,0,0.00
4/15/2018 11:15:00 PM,0,0.00
4/15/2018 11:30:00 PM,0,0.00
4/15/2018 11:45:00 PM,0,0.00
4/16/2018 12:00:00 AM,0,0.00
4/16/2018 12:15:00 AM,0,0.00
4/16/2018 12:30:00 AM,0,0.00
4/16/2018 12:45:00 AM,0,0.00
4/16/2018 1:00:00 AM,0,0.00
4/16/2018 1:15:00 AM,0,0.00
4/16/2018 1:30:00 AM,0,0.00
4/16/2018 1:45:00 AM,0,0.00
4/16/2018 2:00:00 AM,0,0.00
4/16/2018 2:15:00 AM,0,0.00
4/16/2018 2:30:00 AM,0,0.00
4/16/2018 2:45:00 AM,0,0.00
4/16/2018 3:00:00 AM,0,0.00
4/16/2018 3:15:00 AM,0,0.00
4/16/2018 3:30:00 AM,0,0.00
4/16/2018 3:45:00 AM,0,0.00
4/16/2018 4:00:00 AM,0,0.00
4/16/2018 4:15:00 AM,0,0.00
4/16/2018 4:30:00 AM,0,0.00
4/16/2018 4:45:00 AM,0,0.00
4/16/2018 5:00:00 AM,0,0.00
4/16/2018 5:15:00 AM,0,0.00
4/16/2018 5:30:00 AM,0,0.00
4/16/2018 5:45:00 AM,0,0.00
4/16/2018 6:00:00 AM,0,0.00
4/16/2018 6:15:00 AM,0,0.00
4/16/2018 6:30:00 AM,0.076,0.01
4/16/2018 6:45:00 AM,0.196,0.03
4/16/2018 7:00:00 AM,0.404,0.08
4/16/2018 7:15:00 AM,0.628,0.13
4/16/2018 7:30:00 AM,0.928,0.19
4/16/2018 7:45:00 AM,1.168,0.26
4/16/2018 8:00:00 AM,1.464,0.33
4/16/2018 8:15:00 AM,1.656,0.39
4/16/2018 8:30:00 AM,1.788,0.43
4/16/2018 8:45:00 AM,2.336,0.52
4/16/2018 9:00:00 AM,2.164,0.56
4/16/2018 9:15:00 AM,2.652,0.60
4/16/2018 9:30:00 AM,2.348,0.63
4/16/2018 9:45:00 AM,1.972,0.54
4/16/2018 10:00:00 AM,2.152,0.52
4/16/2018 10:15:00 AM,3.148,0.66
4/16/2018 10:30:00 AM,3.428,0.82
4/16/2018 10:45:00 AM,3.288,0.84
4/16/2018 11:00:00 AM,2.02,0.66
4/16/2018 11:15:00 AM,1.496,0.44
4/16/2018 11:30:00 AM,2.984,0.56
4/16/2018 11:45:00 AM,1.956,0.62
4/16/2018 12:00:00 PM,3.704,0.71
4/16/2018 12:15:00 PM,3.916,0.95
4/16/2018 12:30:00 PM,3.596,0.94
4/16/2018 12:45:00 PM,3.544,0.89
4/16/2018 1:00:00 PM,3.708,0.91
4/16/2018 1:15:00 PM,3.392,0.89
4/16/2018 1:30:00 PM,3.304,0.84
4/16/2018 1:45:00 PM,3.436,0.84
4/16/2018 2:00:00 PM,2.976,0.80
4/16/2018 2:15:00 PM,2.956,0.74
4/16/2018 2:30:00 PM,3.184,0.77
4/16/2018 2:45:00 PM,3.108,0.79
4/16/2018 3:00:00 PM,2.96,0.76
4/16/2018 3:15:00 PM,2.852,0.73
4/16/2018 3:30:00 PM,2.232,0.64
4/16/2018 3:45:00 PM,1.676,0.49
4/16/2018 4:00:00 PM,1.176,0.36
4/16/2018 4:15:00 PM,0.916,0.26
4/16/2018 4:30:00 PM,0.912,0.23
4/16/2018 4:45:00 PM,0.404,0.16
4/16/2018 5:00:00 PM,0.4,0.10
4/16/2018 5:15:00 PM,0.172,0.07
4/16/2018 5:30:00 PM,0.076,0.03
4/16/2018 5:45:00 PM,0.048,0.02
4/16/2018 6:00:00 PM,0.044,0.01
4/16/2018 6:15:00 PM,0.052,0.01
4/16/2018 6:30:00 PM,0,0.01
4/16/2018 6:45:00 PM,0,0.00
4/16/2018 7:00:00 PM,0,0.00
4/16/2018 7:15:00 PM,0,0.00
4/16/2018 7:30:00 PM,0,0.00
4/16/2018 7:45:00 PM,0,0.00
4/16/2018 8:00:00 PM,0,0.00
4/16/2018 8:15:00 PM,0,0.00
4/16/2018 8:30:00 PM,0,0.00
4/16/2018 8:45:00 PM,0,0.00
4/16/2018 9:00:00 PM,0,0.00
4/16/2018 9:15:00 PM,0,0.00
4/16/2018 9:30:00 PM,0,0.00
4/16/2018 9:45:00 PM,0,0.00
4/16/2018 10:00:00 PM,0,0.00
4/16/2018 10:15:00 PM,0,0.00
4/16/2018 10:30:00 PM,0,0.00
4/16/2018 10:45:00 PM,0,0.00
4/16/2018 11:00:00 PM,0,0.00
4/16/2018 11:15:00 PM,0,0.00
4/16/2018 11:30:00 PM,0,0.00
4/16/2018 11:45:00 PM,0,0.00
4/17/2018 12:00:00 AM,0,0.00
4/17/2018 12:15:00 AM,0,0.00
4/17/2018 12:30:00 AM,0,0.00
4/17/2018 12:45:00 AM,0,0.00
4/17/2018 1:00:00 AM,0,0.00
4/17/2018 1:15:00 AM,0,0.00
4/17/2018 1:30:00 AM,0,0.00
4/17/2018 1:45:00 AM,0,0.00
4/17/2018 2:00:00 AM,0,0.00
4/17/2018 2:15:00 AM,0,0.00
4/17/2018 2:30:00 AM,0,0.00
4/17/2018 2:45:00 AM,0,0.00
4/17/2018 3:00:00 AM,0,0.00
4/17/2018 3:15:00 AM,0,0.00
4/17/2018 3:30:00 AM,0,0.00
4/17/2018 3:45:00 AM,0,0.00
4/17/2018 4:00:00 AM,0,0.00
4/17/2018 4:15:00 AM,0,0.00
4/17/2018 4:30:00 AM,0,0.00
4/17/2018 4:45:00 AM,0,0.00
4/17/2018 5:00:00 AM,0,0.00
4/17/2018 5:15:00 AM,0,0.00
4/17/2018 5:30:00 AM,0,0.00
4/17/2018 5:45:00 AM,0,0.00
4/17/2018 6:00:00 AM,0,0.00
4/17/2018 6:15:00 AM,0,0.00
4/17/2018 6:30:00 AM,0.076,0.01
4/17/2018 6:45:00 AM,0.228,0.04
4/17/2018 7:00:00 AM,0.464,0.09
4/17/2018 7:15:00 AM,0.664,0.14
4/17/2018 7:30:00 AM,0.82,0.19
4/17/2018 7:45:00 AM,0.916,0.22
4/17/2018 8:00:00 AM,1.576,0.31
4/17/2018 8:15:00 AM,1.816,0.42
4/17/2018 8:30:00 AM,2.036,0.48
4/17/2018 8:45:00 AM,2.256,0.54
4/17/2018 9:00:00 AM,2.532,0.60
4/17/2018 9:15:00 AM,2.632,0.65
4/17/2018 9:30:00 AM,2.828,0.68
4/17/2018 9:45:00 AM,2.972,0.73
4/17/2018 10:00:00 AM,3.224,0.77
4/17/2018 10:15:00 AM,3.304,0.82
4/17/2018 10:30:00 AM,3.428,0.84
4/17/2018 10:45:00 AM,3.516,0.87
4/17/2018 11:00:00 AM,3.652,0.90
4/17/2018 11:15:00 AM,2.88,0.82
4/17/2018 11:30:00 AM,3.864,0.84
4/17/2018 11:45:00 AM,3.352,0.90
4/17/2018 12:00:00 PM,3.92,0.91
4/17/2018 12:15:00 PM,2.584,0.81
4/17/2018 12:30:00 PM,1.872,0.56
4/17/2018 12:45:00 PM,1.364,0.40
4/17/2018 1:00:00 PM,1.96,0.42
4/17/2018 1:15:00 PM,3.736,0.71
4/17/2018 1:30:00 PM,3.78,0.94
4/17/2018 1:45:00 PM,2.716,0.81
4/17/2018 2:00:00 PM,2.16,0.61
4/17/2018 2:15:00 PM,1.456,0.45
4/17/2018 2:30:00 PM,1.78,0.40
4/17/2018 2:45:00 PM,1.904,0.46
4/17/2018 3:00:00 PM,2.364,0.53
4/17/2018 3:15:00 PM,1.388,0.47
4/17/2018 3:30:00 PM,0.792,0.27
4/17/2018 3:45:00 PM,0.404,0.15
4/17/2018 4:00:00 PM,0.096,0.06
4/17/2018 4:15:00 PM,0.06,0.02
4/17/2018 4:30:00 PM,0.068,0.02
4/17/2018 4:45:00 PM,0.06,0.02
4/17/2018 5:00:00 PM,0.1,0.02
4/17/2018 5:15:00 PM,0.08,0.02
4/17/2018 5:30:00 PM,0.072,0.02
4/17/2018 5:45:00 PM,0.06,0.02
4/17/2018 6:00:00 PM,0.044,0.01
4/17/2018 6:15:00 PM,0.044,0.01
4/17/2018 6:30:00 PM,0.004,0.01
4/17/2018 6:45:00 PM,0,0.00
4/17/2018 7:00:00 PM,0,0.00
4/17/2018 7:15:00 PM,0,0.00
4/17/2018 7:30:00 PM,0,0.00
4/17/2018 7:45:00 PM,0,0.00
4/17/2018 8:00:00 PM,0,0.00
4/17/2018 8:15:00 PM,0,0.00
4/17/2018 8:30:00 PM,0,0.00
4/17/2018 8:45:00 PM,0,0.00
4/17/2018 9:00:00 PM,0,0.00
4/17/2018 9:15:00 PM,0,0.00
4/17/2018 9:30:00 PM,0,0.00
4/17/2018 9:45:00 PM,0,0.00
4/17/2018 10:00:00 PM,0,0.00
4/17/2018 10:15:00 PM,0,0.00
4/17/2018 10:30:00 PM,0,0.00
4/17/2018 10:45:00 PM,0,0.00
4/17/2018 11:00:00 PM,0,0.00
4/17/2018 11:15:00 PM,0,0.00
4/17/2018 11:30:00 PM,0,0.00
4/17/2018 11:45:00 PM,0,0.00
4/18/2018 12:00:00 AM,0,0.00
4/18/2018 12:15:00 AM,0,0.00
4/18/2018 12:30:00 AM,0,0.00
4/18/2018 12:45:00 AM,0,0.00
4/18/2018 1:00:00 AM,0,0.00
4/18/2018 1:15:00 AM,0,0.00
4/18/2018 1:30:00 AM,0,0.00
4/18/2018 1:45:00 AM,0,0.00
4/18/2018 2:00:00 AM,0,0.00
4/18/2018 2:15:00 AM,0,0.00
4/18/2018 2:30:00 AM,0,0.00
4/18/2018 2:45:00 AM,0,0.00
4/18/2018 3:00:00 AM,0,0.00
4/18/2018 3:15:00 AM,0,0.00
4/18/2018 3:30:00 AM,0,0.00
4/18/2018 3:45:00 AM,0,0.00
4/18/2018 4:00:00 AM,0,0.00
4/18/2018 4:15:00 AM,0,0.00
4/18/2018 4:30:00 AM,0,0.00
4/18/2018 4:45:00 AM,0,0.00
4/18/2018 5:00:00 AM,0,0.00
4/18/2018 5:15:00 AM,0,0.00
4/18/2018 5:30:00 AM,0,0.00
4/18/2018 5:45:00 AM,0,0.00
4/18/2018 6:00:00 AM,0,0.00
4/18/2018 6:15:00 AM,0,0.00
4/18/2018 6:30:00 AM,0.076,0.01
4/18/2018 6:45:00 AM,0.22,0.04
4/18/2018 7:00:00 AM,0.384,0.08
4/18/2018 7:15:00 AM,0.328,0.09
4/18/2018 7:30:00 AM,0.7,0.13
4/18/2018 7:45:00 AM,1.128,0.23
4/18/2018 8:00:00 AM,1.38,0.31
4/18/2018 8:15:00 AM,1.68,0.38
4/18/2018 8:30:00 AM,1.948,0.45
4/18/2018 8:45:00 AM,2.164,0.51
4/18/2018 9:00:00 AM,2.508,0.58
4/18/2018 9:15:00 AM,2.984,0.69
4/18/2018 9:30:00 AM,0.28,0.41
4/18/2018 9:45:00 AM,0,0.04
4/18/2018 10:00:00 AM,0,0.00
4/18/2018 10:15:00 AM,2.18,0.27
4/18/2018 10:30:00 AM,3.448,0.70
4/18/2018 10:45:00 AM,3.664,0.89
4/18/2018 11:00:00 AM,3.56,0.90
4/18/2018 11:15:00 AM,3.532,0.89
4/18/2018 11:30:00 AM,1.28,0.60
4/18/2018 11:45:00 AM,0.484,0.22
4/18/2018 12:00:00 PM,0.24,0.09
4/18/2018 12:15:00 PM,0.14,0.05
4/18/2018 12:30:00 PM,0.148,0.04
4/18/2018 12:45:00 PM,0.288,0.05
4/18/2018 1:00:00 PM,0.636,0.12
4/18/2018 1:15:00 PM,0.816,0.18
4/18/2018 1:30:00 PM,0.868,0.21
4/18/2018 1:45:00 PM,0.848,0.21
4/18/2018 2:00:00 PM,0.936,0.22
4/18/2018 2:15:00 PM,0.864,0.23
4/18/2018 2:30:00 PM,0.244,0.14
4/18/2018 2:45:00 PM,0.072,0.04
4/18/2018 3:00:00 PM,0.04,0.01
4/18/2018 3:15:00 PM,0.048,0.01
4/18/2018 3:30:00 PM,0.024,0.01
4/18/2018 3:45:00 PM,0.048,0.01
4/18/2018 4:00:00 PM,0.048,0.01
4/18/2018 4:15:00 PM,0.048,0.01
4/18/2018 4:30:00 PM,0.056,0.01
4/18/2018 4:45:00 PM,0.032,0.01
4/18/2018 5:00:00 PM,0.044,0.01
4/18/2018 5:15:00 PM,0.028,0.01
4/18/2018 5:30:00 PM,0.052,0.01
4/18/2018 5:45:00 PM,0.048,0.01
4/18/2018 6:00:00 PM,0.044,0.01
4/18/2018 6:15:00 PM,0.008,0.01
4/18/2018 6:30:00 PM,0,0.00
4/18/2018 6:45:00 PM,0,0.00
4/18/2018 7:00:00 PM,0,0.00
4/18/2018 7:15:00 PM,0,0.00
4/18/2018 7:30:00 PM,0,0.00
4/18/2018 7:45:00 PM,0,0.00
4/18/2018 8:00:00 PM,0,0.00
4/18/2018 8:15:00 PM,0,0.00
4/18/2018 8:30:00 PM,0,0.00
4/18/2018 8:45:00 PM,0,0.00
4/18/2018 9:00:00 PM,0,0.00
4/18/2018 9:15:00 PM,0,0.00
4/18/2018 9:30:00 PM,0,0.00
4/18/2018 9:45:00 PM,0,0.00
4/18/2018 10:00:00 PM,0,0.00
4/18/2018 10:15:00 PM,0,0.00
4/18/2018 10:30:00 PM,0,0.00
4/18/2018 10:45:00 PM,0,0.00
4/18/2018 11:00:00 PM,0,0.00
4/18/2018 11:15:00 PM,0,0.00
4/18/2018 11:30:00 PM,0,0.00
4/18/2018 11:45:00 PM,0,0.00
4/19/2018 12:00:00 AM,0,0.00
4/19/2018 12:15:00 AM,0,0.00
4/19/2018 12:30:00 AM,0,0.00
4/19/2018 12:45:00 AM,0,0.00
4/19/2018 1:00:00 AM,0,0.00
4/19/2018 1:15:00 AM,0,0.00
4/19/2018 1:30:00 AM,0,0.00
4/19/2018 1:45:00 AM,0,0.00
4/19/2018 2:00:00 AM,0,0.00
4/19/2018 2:15:00 AM,0,0.00
4/19/2018 2:30:00 AM,0,0.00
4/19/2018 2:45:00 AM,0,0.00
4/19/2018 3:00:00 AM,0,0.00
4/19/2018 3:15:00 AM,0,0.00
4/19/2018 3:30:00 AM,0,0.00
4/19/2018 3:45:00 AM,0,0.00
4/19/2018 4:00:00 AM,0,0.00
4/19/2018 4:15:00 AM,0,0.00
4/19/2018 4:30:00 AM,0,0.00
4/19/2018 4:45:00 AM,0,0.00
4/19/2018 5:00:00 AM,0,0.00
4/19/2018 5:15:00 AM,0,0.00
4/19/2018 5:30:00 AM,0,0.00
4/19/2018 5:45:00 AM,0,0.00
4/19/2018 6:00:00 AM,0,0.00
4/19/2018 6:15:00 AM,0,0.00
4/19/2018 6:30:00 AM,0.076,0.01
4/19/2018 6:45:00 AM,0.152,0.03
4/19/2018 7:00:00 AM,0.368,0.07
4/19/2018 7:15:00 AM,0.404,0.10
4/19/2018 7:30:00 AM,0.572,0.12
4/19/2018 7:45:00 AM,0.568,0.14
4/19/2018 8:00:00 AM,0.236,0.10
4/19/2018 8:15:00 AM,1.916,0.27
4/19/2018 8:30:00 AM,1.868,0.47
4/19/2018 8:45:00 AM,2.124,0.50
4/19/2018 9:00:00 AM,2.548,0.58
4/19/2018 9:15:00 AM,2.612,0.65
4/19/2018 9:30:00 AM,2.912,0.69
4/19/2018 9:45:00 AM,3.188,0.76
4/19/2018 10:00:00 AM,2.824,0.75
4/19/2018 10:15:00 AM,2.756,0.70
4/19/2018 10:30:00 AM,3.072,0.73
4/19/2018 10:45:00 AM,3.004,0.76
4/19/2018 11:00:00 AM,3.244,0.78
4/19/2018 11:15:00 AM,3.644,0.86
4/19/2018 11:30:00 AM,3.376,0.88
4/19/2018 11:45:00 AM,2.948,0.79
4/19/2018 12:00:00 PM,3.84,0.85
4/19/2018 12:15:00 PM,2.24,0.76
4/19/2018 12:30:00 PM,3.24,0.69
4/19/2018 12:45:00 PM,4.208,0.93
4/19/2018 1:00:00 PM,4.06,1.03
4/19/2018 1:15:00 PM,3.188,0.91
4/19/2018 1:30:00 PM,1.836,0.63
4/19/2018 1:45:00 PM,2.732,0.57
4/19/2018 2:00:00 PM,3.352,0.76
4/19/2018 2:15:01 PM,3.364,0.84
4/19/2018 2:30:00 PM,3.008,0.80
4/19/2018 2:45:00 PM,3.048,0.76
4/19/2018 3:00:00 PM,2.72,0.72
4/19/2018 3:15:00 PM,2.544,0.66
4/19/2018 3:30:00 PM,2.576,0.64
4/19/2018 3:45:00 PM,2.78,0.67
4/19/2018 4:00:00 PM,2.164,0.62
4/19/2018 4:15:00 PM,1.368,0.44
4/19/2018 4:30:00 PM,1.108,0.31
4/19/2018 4:45:00 PM,0.816,0.24
4/19/2018 5:00:00 PM,1.152,0.25
4/19/2018 5:15:00 PM,0.66,0.23
4/19/2018 5:30:00 PM,0.416,0.13
4/19/2018 5:45:00 PM,0.196,0.08
4/19/2018 6:00:00 PM,0.06,0.03
4/19/2018 6:15:00 PM,0.044,0.01
4/19/2018 6:30:00 PM,0,0.01
4/19/2018 6:45:00 PM,0,0.00
4/19/2018 7:00:00 PM,0,0.00
4/19/2018 7:15:00 PM,0,0.00
4/19/2018 7:30:00 PM,0,0.00
4/19/2018 7:45:00 PM,0,0.00
4/19/2018 8:00:00 PM,0,0.00
4/19/2018 8:15:00 PM,0,0.00
4/19/2018 8:30:00 PM,0,0.00
4/19/2018 8:45:00 PM,0,0.00
4/19/2018 9:00:00 PM,0,0.00
4/19/2018 9:15:00 PM,0,0.00
4/19/2018 9:30:00 PM,0,0.00
4/19/2018 9:45:00 PM,0,0.00
4/19/2018 10:00:00 PM,0,0.00
4/19/2018 10:15:00 PM,0,0.00
4/19/2018 10:30:00 PM,0,0.00
4/19/2018 10:45:00 PM,0,0.00
4/19/2018 11:00:00 PM,0,0.00
4/19/2018 11:15:00 PM,0,0.00
4/19/2018 11:30:00 PM,0,0.00
4/19/2018 11:45:00 PM,0,0.00
4/20/2018 12:00:00 AM,0,0.00
4/20/2018 12:15:00 AM,0,0.00
4/20/2018 12:30:00 AM,0,0.00
4/20/2018 12:45:00 AM,0,0.00
4/20/2018 1:00:00 AM,0,0.00
4/20/2018 1:15:00 AM,0,0.00
4/20/2018 1:30:00 AM,0,0.00
4/20/2018 1:45:00 AM,0,0.00
4/20/2018 2:00:00 AM,0,0.00
4/20/2018 2:15:00 AM,0,0.00
4/20/2018 2:30:00 AM,0,0.00
4/20/2018 2:45:00 AM,0,0.00
4/20/2018 3:00:00 AM,0,0.00
4/20/2018 3:15:00 AM,0,0.00
4/20/2018 3:30:00 AM,0,0.00
4/20/2018 3:45:00 AM,0,0.00
4/20/2018 4:00:00 AM,0,0.00
4/20/2018 4:15:00 AM,0,0.00
4/20/2018 4:30:00 AM,0,0.00
4/20/2018 4:45:00 AM,0,0.00
4/20/2018 5:00:00 AM,0,0.00
4/20/2018 5:15:00 AM,0,0.00
4/20/2018 5:30:00 AM,0,0.00
4/20/2018 5:45:00 AM,0,0.00
4/20/2018 6:00:00 AM,0,0.00
4/20/2018 6:15:00 AM,0,0.00
